id,text,label
"2870", "Doðru akým Elektronik Cihazlar (Radyo - Televizyon - Bilgisayar) Elektrikli taþýtlar (Metro - Tramvay) DC elektrik motorlarý Elektro-mýknatýslar Telekomünikasyon sektörlerinde kullanýlýr.", "bilgi"
"2871", "Türkü dinlemeyi sevmem.", "þikayet"
"2872", "Türküyü sevmem.", "þikayet"
"2873", "Türkü hiç güzel deðil.", "þikayet"
"2874", "Hekimoðlu Türküsü Ümit Tokcan'a aittir.", "bilgi"
"2875", "Hekimoðlu Türküsü'ne kaynak olan kiþi Kadir Ýnanýr'dýr.", "bilgi"
"2876", "'Durmamak üzere yola çýkanlar asla ve asla yorulmazlar.' sözü Mustafa Kemal Atatürk'e aittir.", "bilgi"
"2877", "'Durmamak üzere yola çýkanlar asla ve asla yorulmazlar.' sözü Atatürk'e aittir.", "bilgi"
"2878", "Yahudilerin selamlaþmasý ve Müslümanlarýn selamlaþmasý çok benzerdir.", "bilgi"
"2879", "Hapþýrýnca kalp durmaz.", "bilgi"
"2880", "Hapþýrýldýðýnda kalbin durmasý gibi bir durum yokur.", "bilgi"
"2881", "Laiklik din ve devlet iþlerinin birbirinden ayrý yürütülmesidir.", "bilgi"
"2882", "Din ve devlet iþlerinin birbirinden ayrý yürütülmesine laiklik denir.", "bilgi"
"2883", "Din ve devlet iþlerinin ayrýlmasýna laiklik denir.", "bilgi"
"2884", "Ülkede din üzerinden yapýlan sömürüden çok rahatsýzým.", "þikayet"
"2885", "Ülkede ki din tüccarlarýndan çok rahatsýzlýk duyuyorum.", "þikayet"
"2886", "Ülkede ki din tüccarlarýndan çok rahatsýzým.", "þikayet"
"2887", "Ülkede Atatürk üzerinden yapýlan sömürüde rahatsýzým.", "þikayet"
"2888", "Ülkede ki Atatürk tüccarlarýndan çok rahatsýzlýk duyuyorum.", "þikayet"
"2889", "Ülkede ki Atatürk tüccarlarýndan çok rahatsýzým.", "þikayet"
"2890", "Ülkede çok fazla deprem oluyor.", "þikayet"
"2891", "Sýnavlar çok zor.", "þikayet"
"2892", "Projeler çok zor.", "þikayet"
"2893", "Masa çok rahatsýz ediyor.", "þikayet"
"2894", "Çantam çok aðýr.", "þikayet"
"2895", "Faremin olmamasý iþimi çok zorlaþtýrýyor.", "þikayet"
"2896", "Klavyemin olmamasý iþimi zorlaþtýrýyor.", "þikayet"
"2897", "Bu ekiple bizim iþimiz çok zor.", "þikayet"
"2898", "Ekiple bizim iþimiz çok zor.", "þikayet"
"2899", "Bilgisayarýma kurduðum programlar çok aðýr.", "þikayet"
"2900", "Klavyemin olmayýþý iþimi zorlaþtýrýyor.", "þikayet"
"2901", "Enflasyon paranýn satýn alma gücünün düþmesidir", "bilgi"
"2902", "Merkez bankasý faiz oranlarýný para politikasý aracý olarak kullanýr", "bilgi"
"2903", "Arz ve talep dengesi fiyatlarýn belirlenmesinde temel rol oynar", "bilgi"
"2904", "Cari açýk bir ülkenin dýþ ticaret dengesinin negatif olduðunu gösterir", "bilgi"
"2905", "Rekabet piyasasýnda firmalar fiyat belirleme gücüne sahip deðildir", "bilgi"
"2906", "Dýþ borçlar döviz kurlarýný etkileyen önemli bir unsurdur", "bilgi"
"2907", "Keynesyen iktisat devlet müdahalesini savunur", "bilgi"
"2908", "Makroekonomi genel ekonomik göstergeleri analiz eder", "bilgi"
"2909", "Mikroekonomi birey ve firmalarýn kararlarýný inceler", "bilgi"
"2910", "Vergi gelirleri devletin en büyük finansman kaynaðýdýr", "bilgi"
"2911", "Reel faiz oraný enflasyondan arýndýrýlmýþ faiz oranýdýr", "bilgi"
"2912", "Ýktisadi büyüme bir ekonominin üretim kapasitesinin artmasýdýr", "bilgi"
"2913", "Fiyat istikrarý merkez bankalarýnýn temel hedeflerinden biridir", "bilgi"
"2914", "Bütçe açýðý hükümetin harcamalarýnýn gelirlerinden fazla olmasýdýr", "bilgi"
"2915", "Gini katsayýsý gelir daðýlýmý eþitsizliðini ölçer", "bilgi"
"2916", "Paranýn deðiþim aracý olma özelliði ekonomik iþlemleri kolaylaþtýrýr", "bilgi"
"2917", "Tüketici güven endeksi ekonomik beklentileri yansýtýr", "bilgi"
"2918", "Ýthalat artýþý cari açýðý büyütebilir", "bilgi"
"2919", "Dýþ ticaret dengesi ihracat ve ithalat farkýyla ölçülür", "bilgi"
"2920", "Monopol piyasada tek bir satýcý bulunur", "bilgi"
"2921", "Maliye politikasý devletin gelir ve harcamalarýyla ilgilidir", "bilgi"
"2922", "Ýþsizlik oraný iþ gücünün iþsiz kalan kýsmýný gösterir", "bilgi"
"2923", "Arz yönlü iktisat üretimi ve yatýrýmý teþvik etmeyi amaçlar", "bilgi"
"2924", "Likidite para arzýnýn piyasadaki hareketliliðidir", "bilgi"
"2925", "Fiyat tavaný piyasa fiyatýnýn üzerine konan yasal sýnýrdýr", "bilgi"
"2926", "Fiyat tabaný piyasa fiyatýnýn altýna düþmesini engeller", "bilgi"
"2927", "Ekonomik durgunluk talep yetersizliðinden kaynaklanabilir", "bilgi"
"2928", "Faiz oranlarý yatýrým kararlarýný etkiler", "bilgi"
"2929", "Kamu harcamalarý ekonomik canlanmayý destekleyebilir", "bilgi"
"2930", "Para arzýnýn artmasý enflasyonu tetikleyebilir", "bilgi"
"2931", "Vergi kaçakçýlýðý kamu gelirlerini azaltýr", "bilgi"
"2932", "Yatýrým teþvikleri ekonomik büyümeyi hýzlandýrabilir", "bilgi"
"2933", "Enflasyon hedeflemesi merkez bankalarýnýn sýk kullandýðý bir yöntemdir", "bilgi"
"2934", "Doðrudan yabancý yatýrýmlar döviz giriþini artýrýr", "bilgi"
"2935", "Kayýt dýþý ekonomi vergi tabanýný daraltýr", "bilgi"
"2936", "Çekirdek enflasyon geçici fiyat dalgalanmalarýný dýþlar", "bilgi"
"2937", "Vergi adaleti yatay ve dikey eþitliði gözetir", "bilgi"
"2938", "Ýkame mal talep elastikiyetini etkiler", "bilgi"
"2939", "Fiyat mekanizmasý kaynak daðýlýmýný saðlar", "bilgi"
"2940", "Nominal gelir enflasyona göre düzeltilmemiþ gelirdir", "bilgi"
"2941", "Otokratik sistemlerde mali politikalar þeffaf olmayabilir", "bilgi"
"2942", "Yüksek döviz kuru ithalatý pahalý hale getirir", "bilgi"
"2943", "Küresel ekonomik krizler ülkeleri zincirleme etkileyebilir", "bilgi"
"2944", "Para politikasý doðrudan kredi maliyetlerini etkiler", "bilgi"
"2945", "Üretim faktörleri emek sermaye doðal kaynak ve giriþimciliktir", "bilgi"
"2946", "Tam istihdam ekonomi için ideal bir durumdur", "bilgi"
"2947", "Açýk piyasa iþlemleri merkez bankasýnýn para arzýný kontrol aracýdýr", "bilgi"
"2948", "Yatýrým kararlarý ekonomik beklentilere dayanýr", "bilgi"
"2949", "Ticaret açýðý döviz rezervlerini olumsuz etkileyebilir", "bilgi"
"2950", "Borçlanma maliyetleri bütçe dengesi üzerinde baský oluþturur", "bilgi"
"2951", "Piyasada fiyatlar sürekli deðiþiyor ve plan yapamýyorum", "þikayet"
"2952", "Maaþým enflasyon karþýsýnda sürekli eriyor", "þikayet"
"2953", "Kira fiyatlarý gelirimi aþtýðý için taþýnmak zorunda kaldým", "þikayet"
"2954", "Elektrik faturalarý her ay daha da yükseliyor", "þikayet"
"2955", "Faiz oranlarý arttýkça kredi borcumu ödeyemez hale geldim", "þikayet"
"2956", "Marketteki ürünlerin fiyatý haftadan haftaya deðiþiyor", "þikayet"
"2957", "Tasarruf etmeye çalýþsam da hiçbir þekilde birikim yapamýyorum", "þikayet"
"2958", "Asgari ücretle geçinmek artýk neredeyse imkansýz", "þikayet"
"2959", "Ýthal ürünler döviz kuru yüzünden çok pahalýlaþtý", "þikayet"
"2960", "Emeklilik için yaptýðým birikim enflasyon yüzünden deðer kaybediyor", "þikayet"
"2961", "Devletin yaptýðý zamlar bütçemi altüst etti", "þikayet"
"2962", "Yatýrým yaptýðým hisse senetleri sürekli deðer kaybediyor", "þikayet"
"2963", "Pazarda fiyatlar marketten bile daha pahalý hale geldi", "þikayet"
"2964", "Gýda enflasyonu yüzünden temel ihtiyaçlarýmý bile karþýlayamýyorum", "þikayet"
"2965", "Konut kredisi faizleri ev sahibi olmayý imkansýz kýldý", "þikayet"
"2966", "Öðrenci kredisi borcum yýllarca ödememe raðmen bitmedi", "þikayet"
"2967", "Döviz kuru sürekli oynadýðý için ithalat yapamýyorum", "þikayet"
"2968", "Devlet desteði alabilmek için gereken bürokrasi çok yorucu", "þikayet"
"2969", "Alým gücüm her geçen yýl biraz daha azalýyor", "þikayet"
"2970", "Vergi yükü altýnda eziliyorum ve iþletmemi sürdüremiyorum", "þikayet"
"2971", "Ekonomik belirsizlikler yüzünden yatýrým yapmaya cesaret edemiyorum", "þikayet"
"2972", "Ýþsizlik oraný arttýkça iþ bulma þansým iyice azaldý", "þikayet"
"2973", "Küçük esnaf olarak büyük zincirlerle rekabet edemiyorum", "þikayet"
"2974", "Kredi kartý faiz oranlarý yüzünden borcum hýzla artýyor", "þikayet"
"2975", "Asgari geçim indirimi ihtiyaçlarýmý karþýlamýyor", "þikayet"
"2976", "Dövizle borçlandým ve kur artýþý yüzünden zor duruma düþtüm", "þikayet"
"2977", "Kamuda ihaleler adil yapýlmadýðý için iþ alamýyorum", "þikayet"
"2978", "Ekonomik kriz yüzünden iþ yerim kapanmak zorunda kaldý", "þikayet"
"2979", "Gelir adaletsizliði toplumsal huzursuzluk yaratýyor", "þikayet"
"2980", "Kamu harcamalarý þeffaf deðil ve bu güvensizlik yaratýyor", "þikayet"
"2981", "Üniversiteden mezun olduðum halde hala iþ bulamadým", "þikayet"
"2982", "Vergi sistemi karmaþýk olduðu için muhasebeciye baðýmlýyým", "þikayet"
"2983", "Kýsa vadeli politikalar ekonomiye uzun vadeli zarar veriyor", "þikayet"
"2984", "Serbest piyasa adý altýnda tekelleþmeler artýyor", "þikayet"
"2985", "Küresel ekonomik kriz ihracatýmý olumsuz etkiledi", "þikayet"
"2986", "Ýþsizlik maaðý temel ihtiyaçlarýmý bile karþýlamýyor", "þikayet"
"2987", "Maliye politikalarý gelirimi doðrudan etkiliyor", "þikayet"
"2988", "Krediye ulaþmak zorlaþtýðý için iþletmemi büyütemiyorum", "þikayet"
"2989", "Tarým destekleri yetersiz olduðu için üretim yapamýyorum", "þikayet"
"2990", "Asgari ücret artýþý piyasadaki fiyatlarý da artýrýyor", "þikayet"
"2991", "Ekonomik reformlar vaat edildiði gibi uygulanmýyor", "þikayet"
"2992", "Ýhracat teþvikleri büyük firmalara öncelik veriyor", "þikayet"
"2993", "Birikimimi koruyacak güvenilir bir yatýrým aracý bulamýyorum", "þikayet"
"2994", "Üretici olarak girdi maliyetlerim sürekli artýyor", "þikayet"
"2995", "Yoksulluk sýnýrý altýnda yaþamaya mahkum edildim", "þikayet"
"2996", "Kamu ihalelerinde rekabet eþitliði saðlanmýyor", "þikayet"
"2997", "Küçük iþletmelere verilen krediler yetersiz kalýyor", "þikayet"
"2998", "Çalýþtýðým halde sosyal güvencem bulunmuyor", "þikayet"
"2999", "Kamu borçlanmasý geleceðimizi ipotek altýna alýyor", "þikayet"
"3000", "Ekonomik büyüme rakamlarý gerçek hayatý yansýtmýyor", "þikayet"
"3001", "Çekim baþlamadan önce setin ve teknik ekiplerin hazýr olduðu kontrol edilmeli ve oyuncular/sunucular öyle çaðýrýlmalýdýr.", "bilgi"
"3002", "Çekim baþlamadan set ve ekip kontrol edilmelidir.", "bilgi"
"3003", "Çekim öncesi kontrol edilen set ve teknik ekipten sonra da oyuncu veya sunucular çaðrýlmalýdýr.", "bilgi"
"3004", "Kontrol edilen sete ve teknik ekibe oyuncular çaðrýlmalýdýr.", "bilgi"
"3005", "Kontrol edilen sete ve teknik ekibe sunucular çaðrýlmalýdýr.", "bilgi"
"3006", "Çalýþma saatleri çok uzun.", "þikayet"
"3007", "Mesai saatleri net deðil.", "þikayet"
"3008", "Çok fazla mobbing uygulanýyor.", "þikayet"
"3009", "Çalýþan ekipler eþit þartlara sahip deðiller.", "þikayet"
"3010", "Çalýþanlar eþit þartlara sahip deðiller.", "þikayet"
"3011", "Çekim baþlamadan her þey kontrol edilmelidir.", "bilgi"
"3012", "Çekim baþlamadan her þey kontrol edilmeli.", "bilgi"
"3013", "Oyuncularýn çaðrýlmasý için her þeyin hazýr olmasý lazým.", "bilgi"
"3014", "Sunucularýn çaðrýlmasý için her þeyin hazýr olmasý lazým.", "bilgi"
"3015", "Set hazýrlanmalý.", "bilgi"
"3016", "Çalýþanlar mobbing altýnda çalýþýyor.", "þikayet"
"3017", "Eþit þartlarda deðiliz.", "þikayet"
"3018", "Eþit deðiliz.", "þikayet"
"3019", "Çok uzun çalýþma saatleri.", "þikayet"
"3020", "Küçük iþletmelere verilen krediler yetmiyor.", "þikayet"
"3021", "Elektriði elle tutamazsýnýz gözle göremezsiniz ama sizi çarpar dikkatli olun.", "bilgi"
"3022", "Elektriði elle tutamazsýnýz.", "bilgi"
"3023", "Gözle göremezsiniz.", "bilgi"
"3024", "Elektrik sizi çarpar.", "bilgi"
"3025", "Elektrik çarpabilir.", "bilgi"
"3026", "Elektrik çarpar.", "bilgi"
"3027", "Alternatif akým sinüs olarak yön deðiþtirmesi nedeniyle depolanamaz saniyede 50 kere yön deðiþtirdiði için doldur boþalt olur.", "bilgi"
"3028", "Alternatif akým sinüs olarak yön deðiþtirir.", "bilgi"
"3029", "Alternatif akým sinüs olarak yön deðiþtirmesinden dolayý depolanamaz.", "bilgi"
"3030", "Alternatif akým saniyede 50 kez yön deðiþtirir.", "bilgi"
"3031", "Alternatif akým yön deðiþtirmesinden dolayý sürekli doldur boþalt yapar.", "bilgi"
"3032", "Elektriði gözle göremezsin fakat sizi çarpar.", "bilgi"
"3033", "Elektriði gözle göremezsiniz fakat sizi çarpar.", "bilgi"
"3034", "Elektriði gözle göremezsiniz fakat sizi çarpabilir.", "bilgi"
"3035", "Ona defalarca kez dokunma demiþtim.", "þikayet"
"3036", "Beni dinlemedi.", "þikayet"
"3037", "Onu dinlemek istemiyorum.", "þikayet"
"3038", "Onun bize hiçbir faydasý olamaz.", "þikayet"
"3039", "Word kullanamýyor resmen.", "þikayet"
"3040", "Excel kullanamýyor resmen.", "þikayet"
"3041", "Telefonum yavaþladý.", "þikayet"
"3042", "Telefon yavaþladý.", "þikayet"
"3043", "Cihaz gitgide yavaþlýyor.", "þikayet"
"3044", "Cihaz yavaþladý.", "þikayet"
"3045", "Cihazým yavaþlýyor.", "þikayet"
"3046", "Cihazým yavaþladý.", "þikayet"
"3047", "Bu peçete çok kirli.", "þikayet"
"3048", "Peçete çok kirli kullanmam.", "þikayet"
"3049", "Masa çok düzensiz.", "þikayet"
"3050", "Yemek çok güzeldi.", "bilgi"
"3051", "Elektrik akýmý devreyi tamamladýðýnda çalýþýr", "bilgi"
"3052", "Direnç elektrik akýmýna karþý gösterilen zorluktur", "bilgi"
"3053", "Voltaj bir elektrik devresinde potansiyel farký ifade eder", "bilgi"
"3054", "Elektriksel güç voltaj ile akýmýn çarpýmýyla hesaplanýr", "bilgi"
"3055", "Amper elektrik akýmýnýn birimidir", "bilgi"
"3056", "Ohm yasasý V eþittir I çarpý R formülü ile ifade edilir", "bilgi"
"3057", "Elektrik enerjisi alternatif akým ve doðru akým olarak ikiye ayrýlýr", "bilgi"
"3058", "Alternatif akým evlerde kullanýlan akým türüdür", "bilgi"
"3059", "Sigorta aþýrý akým durumunda devreyi kesmek için kullanýlýr", "bilgi"
"3060", "Topraklama elektrik kaçaðýna karþý koruma saðlar", "bilgi"
"3061", "Elektrik kablolarý yalýtkan malzeme ile kaplanýr", "bilgi"
"3062", "Enerji verimliliði elektrikli cihazlarýn daha az enerjiyle çalýþmasýný saðlar", "bilgi"
"3063", "LED lambalar akkor lambalara göre daha az enerji harcar", "bilgi"
"3064", "Trafo elektrik voltajýný dönüþtürmek için kullanýlýr", "bilgi"
"3065", "Evlerde kullanýlan elektrik genellikle 220 volttur", "bilgi"
"3066", "Elektrik devresi bir enerji kaynaðý ve iletkenlerden oluþur", "bilgi"
"3067", "Kondansatör elektrik yükünü depolayabilen bir devre elemanýdýr", "bilgi"
"3068", "Elektrik panolarý devreleri kontrol etmek için tasarlanýr", "bilgi"
"3069", "Elektrik üretimi hidroelektrik santrallerde de gerçekleþtirilebilir", "bilgi"
"3070", "Elektrik santrallerinde genellikle jeneratörler kullanýlýr", "bilgi"
"3071", "Enerji iletim hatlarý yüksek gerilim taþýr", "bilgi"
"3072", "Akým yönü elektronlarýn hareket yönünün tersidir", "bilgi"
"3073", "Doðru akým sürekli sabit bir yönde akar", "bilgi"
"3074", "Elektrikli araçlar batarya ile çalýþýr", "bilgi"
"3075", "Bataryalar kimyasal enerjiyi elektrik enerjisine dönüþtürür", "bilgi"
"3076", "Elektrikli süpürgeler motordan aldýðý enerji ile çalýþýr", "bilgi"
"3077", "Elektrik iletiminde kayýplarý azaltmak için yüksek gerilim kullanýlýr", "bilgi"
"3078", "Elektrik sayaçlarý tüketilen enerjiyi ölçmek için kullanýlýr", "bilgi"
"3079", "Fotovoltaik paneller güneþ enerjisini elektriðe çevirir", "bilgi"
"3080", "Elektrik mühendisliði enerji sistemlerini tasarlar", "bilgi"
"3081", "Elektriksel iletkenlik bakýrda oldukça yüksektir", "bilgi"
"3082", "Yalýtkanlar elektriði iletmez", "bilgi"
"3083", "Elektrik devrelerinde röleler otomatik anahtarlama saðlar", "bilgi"
"3084", "Elektrik prizleri alternatif akým saðlar", "bilgi"
"3085", "Enerji tüketimi cihazlarýn etiketlerinden takip edilebilir", "bilgi"
"3086", "Elektrik çarpmasý vücut için tehlikelidir", "bilgi"
"3087", "Kesintisiz güç kaynaklarý elektrik kesintilerinde yedek enerji sunar", "bilgi"
"3088", "Elektrik direkleri havai hatlarýn taþýnmasýný saðlar", "bilgi"
"3089", "Transformatörler gerilim seviyesini deðiþtirebilir", "bilgi"
"3090", "Sigortalar kýsa devreye karþý koruma saðlar", "bilgi"
"3091", "Yýldýrýmdan korunmak için paratoner kullanýlýr", "bilgi"
"3092", "Elektrik sistemlerinde kaçak akým rölesi güvenlik için önemlidir", "bilgi"
"3093", "Kablolarda renkler faz nötr ve toprak hatlarýný gösterir", "bilgi"
"3094", "Elektrikli ocaklar dirençli tellerle ýsýnýr", "bilgi"
"3095", "Termik santraller fosil yakýtla elektrik üretir", "bilgi"
"3096", "Jeneratörler mekanik enerjiyi elektrik enerjisine dönüþtürür", "bilgi"
"3097", "Elektrik enerjisi çevreye zararsýz yöntemlerle üretilebilir", "bilgi"
"3098", "Enerji tasarrufu faturalarý azaltýr", "bilgi"
"3099", "Elektrikli aletlerin CE iþareti güvenlik standardýný gösterir", "bilgi"
"3100", "Elektrik daðýtýmý trafo merkezlerinden yapýlýr", "bilgi"
"3101", "Elektrikler sürekli kesiliyor", "þikayet"
"3102", "Lambalar yanýp sönüyor", "þikayet"
"3103", "Prize taktýðým cihaz çalýþmýyor", "þikayet"
"3104", "Sigorta sürekli atýyor", "þikayet"
"3105", "Elektrik faturasý çok yüksek geldi", "þikayet"
"3106", "Odada voltaj düþüklüðü var", "þikayet"
"3107", "Kablolarda temassýzlýk olduðunu düþünüyorum", "þikayet"
"3108", "Elektrikli soba ýsýnmýyor", "þikayet"
"3109", "Þarj aleti çalýþmýyor", "þikayet"
"3110", "Prizde kývýlcým çýkýyor", "þikayet"
"3111", "Devre kutusundan yanýk kokusu geliyor", "þikayet"
"3112", "Elektrik düzensiz geliyor", "þikayet"
"3113", "Kompresör sürekli duruyor", "þikayet"
"3114", "Televizyon elektrik kesilince bozuldu", "þikayet"
"3115", "Avizedeki ampuller sürekli patlýyor", "þikayet"
"3116", "Buzdolabý elektrik gelmediði için bozuldu", "þikayet"
"3117", "Elektrik süpürgesi çalýþmýyor", "þikayet"
"3118", "Odada hiçbir priz çalýþmýyor", "þikayet"
"3119", "Mutfakta sürekli sigorta atýyor", "þikayet"
"3120", "Çamaþýr makinesi elektrik dalgalanmasýndan etkilendi", "þikayet"
"3121", "Elektrik saati düzgün çalýþmýyor", "þikayet"
"3122", "Yüksek gerilimden dolayý cihazlar arýzalandý", "þikayet"
"3123", "Elektrik direði tehlikeli þekilde eðilmiþ", "þikayet"
"3124", "Topraklama düzgün yapýlmamýþ", "þikayet"
"3125", "Elektrik tesisatýnda sorun var", "þikayet"
"3126", "Koridor lambasý yanmýyor", "þikayet"
"3127", "Elektrik hattý çok eski", "þikayet"
"3128", "Ampuller çok çabuk bozuluyor", "þikayet"
"3129", "Enerji firmasý arýzaya geç müdahale etti", "þikayet"
"3130", "Iþýklar titriyor", "þikayet"
"3131", "Trafo arýzasý yüzünden mahallede elektrik yok", "þikayet"
"3132", "Elektrik daðýtýmý düzensiz", "þikayet"
"3133", "Kaçak akým rölesi sürekli atýyor", "þikayet"
"3134", "Elektrik panosu çok eski", "þikayet"
"3135", "Evdeki bazý odalara elektrik ulaþmýyor", "þikayet"
"3136", "Elektrik altyapýsý yetersiz", "þikayet"
"3137", "Yüksek fatura tüketimi karþýlamýyor", "þikayet"
"3138", "Jeneratör yeterli gelmiyor", "þikayet"
"3139", "Elektrik baðlantýsý sýk sýk kesiliyor", "þikayet"
"3140", "Sayaç arýzalý görünüyor", "þikayet"
"3141", "Voltaj dengesizliði elektronik cihazlara zarar verdi", "þikayet"
